MACROREGION_NAME,CATEGORY,SHOP_SKU,MARKET_SKU,OFFER_NAME,LENGTH,WIDTH,HEIGHT,VOLUME,TURNOVER,AMOUNT,MARKET_RECOMMENDATION,AVG_SOLD_VOLUME,AVG_SOLD_ITEMS,AVG_SOLD_VOLUME_ON_STOCK,ITEMS_ON_STOCK,_LOADED_AT,_SOURCE_FILE
Санкт-Петербург,"Одежда, обувь и аксессуары",ACC-003,100280958590,Accessorie #3,350,250,40,3.5,2620.909091,-,,0.620968,0.177419,1628,465,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-08-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",ACC-004,100632545757,Accessorie #4,350,250,40,3.5,2965.666667,-,,0.677419,0.193548,2009,574,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-08-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",ACC-004,100632545757,Accessorie #4,350,250,40,3.5,2640.166667,-,,0.677419,0.193548,1788,511,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-08-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",ACC-005,100373922635,Accessorie #5,350,250,40,3.5,36022.0,-,,0.056452,0.016129,2034,581,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-08-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",ACC-005,100373922635,Accessorie #5,350,250,40,3.5,37076.0,-,,0.056452,0.016129,2093,598,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-08-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-001,100994134931,T-Shirt #1,350,250,40,3.5,4477.5,-,,0.466667,0.133333,2090,597,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-001,100994134931,T-Shirt #1,350,250,40,3.5,3585.0,-,,0.466667,0.133333,1673,478,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-002,100023731241,T-Shirt #2,350,250,40,3.5,1958.571429,-,,0.816667,0.233333,1600,457,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-002,100023731241,T-Shirt #2,350,250,40,3.5,1902.857143,-,,0.816667,0.233333,1554,444,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-003,100563929279,T-Shirt #3,350,250,40,3.5,7116.0,-,,0.291667,0.083333,2076,593,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-003,100563929279,T-Shirt #3,350,250,40,3.5,6984.0,-,,0.291667,0.083333,2037,582,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-004,100112648476,T-Shirt #4,350,250,40,3.5,5448.0,-,,0.291667,0.083333,1589,454,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-004,100112648476,T-Shirt #4,350,250,40,3.5,4632.0,-,,0.291667,0.083333,1351,386,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-005,100907478922,T-Shirt #5,350,250,40,3.5,6040.0,-,,0.35,0.1,2114,604,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-005,100907478922,T-Shirt #5,350,250,40,3.5,5940.0,-,,0.35,0.1,2079,594,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-006,100904405552,T-Shirt #6,350,250,40,3.5,10560.0,-,,0.175,0.05,1848,528,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-006,100904405552,T-Shirt #6,350,250,40,3.5,9800.0,-,,0.175,0.05,1715,490,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-007,100680139942,T-Shirt #7,350,250,40,3.5,2700.0,-,,0.641667,0.183333,1732,495,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-007,100680139942,T-Shirt #7,350,250,40,3.5,2907.272727,-,,0.641667,0.183333,1866,533,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-008,100251702583,T-Shirt #8,350,250,40,3.5,2021.25,-,,0.933333,0.266667,1886,539,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-008,100251702583,T-Shirt #8,350,250,40,3.5,1912.5,-,,0.933333,0.266667,1785,510,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-009,100013765025,T-Shirt #9,350,250,40,3.5,1525.714286,-,,1.225,0.35,1869,534,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-009,100013765025,T-Shirt #9,350,250,40,3.5,1280.0,-,,1.225,0.35,1568,448,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-010,100415241284,T-Shirt #10,350,250,40,3.5,1054.285714,-,,1.633333,0.466667,1722,492,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-010,100415241284,T-Shirt #10,350,250,40,3.5,833.571429,-,,1.633333,0.466667,1362,389,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-011,100875322066,T-Shirt #11,350,250,40,3.5,2287.5,-,,0.933333,0.266667,2135,610,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-011,100875322066,T-Shirt #11,350,250,40,3.5,1841.25,-,,0.933333,0.266667,1718,491,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-012,100140725608,T-Shirt #12,350,250,40,3.5,1411.428571,-,,1.225,0.35,1729,494,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-012,100140725608,T-Shirt #12,350,250,40,3.5,1360.0,-,,1.225,0.35,1666,476,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-001,100915290107,Hoodie #1,350,250,40,3.5,5250.0,-,,0.35,0.1,1838,525,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-001,100915290107,Hoodie #1,350,250,40,3.5,5380.0,-,,0.35,0.1,1883,538,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-002,100944886337,Hoodie #2,350,250,40,3.5,11480.0,-,,0.175,0.05,2009,574,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-002,100944886337,Hoodie #2,350,250,40,3.5,8780.0,-,,0.175,0.05,1536,439,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-003,100632289495,Hoodie #3,350,250,40,3.5,6408.0,-,,0.291667,0.083333,1869,534,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-003,100632289495,Hoodie #3,350,250,40,3.5,7548.0,-,,0.291667,0.083333,2202,629,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-004,100189397364,Hoodie #4,350,250,40,3.5,2750.0,-,,0.7,0.2,1925,550,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-004,100189397364,Hoodie #4,350,250,40,3.5,2760.0,-,,0.7,0.2,1932,552,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-005,100837022690,Hoodie #5,350,250,40,3.5,3585.0,-,,0.466667,0.133333,1673,478,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-005,100837022690,Hoodie #5,350,250,40,3.5,4312.5,-,,0.466667,0.133333,2012,575,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-006,100833949272,Hoodie #6,350,250,40,3.5,5930.0,-,,0.35,0.1,2076,593,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-006,100833949272,Hoodie #6,350,250,40,3.5,5040.0,-,,0.35,0.1,1764,504,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-007,100756888782,Hoodie #7,350,250,40,3.5,5254.285714,-,,0.408333,0.116667,2146,613,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-007,100756888782,Hoodie #7,350,250,40,3.5,4740.0,-,,0.408333,0.116667,1936,553,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-008,100330810719,Hoodie #8,350,250,40,3.5,8550.0,-,,0.233333,0.066667,1995,570,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-008,100330810719,Hoodie #8,350,250,40,3.5,8565.0,-,,0.233333,0.066667,1998,571,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",CAP-001,100962765858,Cap #1,350,250,40,3.5,9600.0,-,,0.233333,0.066667,2240,640,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",CAP-001,100962765858,Cap #1,350,250,40,3.5,7665.0,-,,0.233333,0.066667,1788,511,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",CAP-002,100966756760,Cap #2,350,250,40,3.5,1415.454545,-,,1.283333,0.366667,1816,519,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",CAP-002,100966756760,Cap #2,350,250,40,3.5,1445.454545,-,,1.283333,0.366667,1855,530,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",CAP-003,100037577486,Cap #3,350,250,40,3.5,7380.0,-,,0.291667,0.083333,2152,615,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",CAP-003,100037577486,Cap #3,350,250,40,3.5,6276.0,-,,0.291667,0.083333,1830,523,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",CAP-004,100623141549,Cap #4,350,250,40,3.5,1447.5,-,,1.4,0.4,2026,579,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",CAP-004,100623141549,Cap #4,350,250,40,3.5,1250.0,-,,1.4,0.4,1750,500,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",CAP-005,100948856891,Cap #5,350,250,40,3.5,2901.818182,-,,0.641667,0.183333,1862,532,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",CAP-005,100948856891,Cap #5,350,250,40,3.5,3212.727273,-,,0.641667,0.183333,2062,589,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",ACC-001,100287596370,Accessorie #1,350,250,40,3.5,14040.0,-,,0.116667,0.033333,1638,468,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",ACC-001,100287596370,Accessorie #1,350,250,40,3.5,18690.0,-,,0.116667,0.033333,2180,623,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",ACC-002,100284654312,Accessorie #2,350,250,40,3.5,6705.0,-,,0.233333,0.066667,1564,447,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",ACC-002,100284654312,Accessorie #2,350,250,40,3.5,7095.0,-,,0.233333,0.066667,1656,473,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",ACC-003,100280958590,Accessorie #3,350,250,40,3.5,2605.0,-,,0.7,0.2,1824,521,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",ACC-003,100280958590,Accessorie #3,350,250,40,3.5,2645.0,-,,0.7,0.2,1852,529,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",ACC-004,100632545757,Accessorie #4,350,250,40,3.5,4180.0,-,,0.525,0.15,2194,627,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",ACC-004,100632545757,Accessorie #4,350,250,40,3.5,3880.0,-,,0.525,0.15,2037,582,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",ACC-005,100373922635,Accessorie #5,350,250,40,3.5,12440.0,-,,0.175,0.05,2177,622,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",ACC-005,100373922635,Accessorie #5,350,250,40,3.5,12680.0,-,,0.175,0.05,2219,634,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-09-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-001,100994134931,T-Shirt #1,350,250,40,3.5,8060.0,-,,0.282258,0.080645,2275,650,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-001,100994134931,T-Shirt #1,350,250,40,3.5,6286.8,-,,0.282258,0.080645,1774,507,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-002,100023731241,T-Shirt #2,350,250,40,3.5,3025.6,-,,0.564516,0.16129,1708,488,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-002,100023731241,T-Shirt #2,350,250,40,3.5,3193.0,-,,0.564516,0.16129,1802,515,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-003,100563929279,T-Shirt #3,350,250,40,3.5,20584.0,-,,0.112903,0.032258,2324,664,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-003,100563929279,T-Shirt #3,350,250,40,3.5,19375.0,-,,0.112903,0.032258,2188,625,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-004,100112648476,T-Shirt #4,350,250,40,3.5,15965.0,-,,0.112903,0.032258,1802,515,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-004,100112648476,T-Shirt #4,350,250,40,3.5,14043.0,-,,0.112903,0.032258,1586,453,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-005,100907478922,T-Shirt #5,350,250,40,3.5,6840.666667,-,,0.33871,0.096774,2317,662,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-005,100907478922,T-Shirt #5,350,250,40,3.5,6675.333333,-,,0.33871,0.096774,2261,646,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-006,100904405552,T-Shirt #6,350,250,40,3.5,11511.333333,-,,0.169355,0.048387,1950,557,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-006,100904405552,T-Shirt #6,350,250,40,3.5,11242.666667,-,,0.169355,0.048387,1904,544,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-007,100680139942,T-Shirt #7,350,250,40,3.5,3255.0,-,,0.564516,0.16129,1838,525,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-007,100680139942,T-Shirt #7,350,250,40,3.5,3775.8,-,,0.564516,0.16129,2132,609,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-008,100251702583,T-Shirt #8,350,250,40,3.5,4030.0,-,,0.508065,0.145161,2048,585,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-008,100251702583,T-Shirt #8,350,250,40,3.5,3775.111111,-,,0.508065,0.145161,1918,548,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-009,100013765025,T-Shirt #9,350,250,40,3.5,6968.8,-,,0.282258,0.080645,1967,562,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-009,100013765025,T-Shirt #9,350,250,40,3.5,6510.0,-,,0.282258,0.080645,1838,525,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-010,100415241284,T-Shirt #10,350,250,40,3.5,1364.0,-,,1.41129,0.403226,1925,550,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-010,100415241284,T-Shirt #10,350,250,40,3.5,1133.36,-,,1.41129,0.403226,1600,457,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-011,100875322066,T-Shirt #11,350,250,40,3.5,6758.0,-,,0.33871,0.096774,2289,654,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-011,100875322066,T-Shirt #11,350,250,40,3.5,5848.666667,-,,0.33871,0.096774,1981,566,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-012,100140725608,T-Shirt #12,350,250,40,3.5,2302.857143,-,,0.790323,0.225806,1820,520,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-012,100140725608,T-Shirt #12,350,250,40,3.5,2232.0,-,,0.790323,0.225806,1764,504,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-001,100915290107,Hoodie #1,350,250,40,3.5,6179.333333,-,,0.33871,0.096774,2093,598,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-001,100915290107,Hoodie #1,350,250,40,3.5,6003.666667,-,,0.33871,0.096774,2034,581,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-002,100944886337,Hoodie #2,350,250,40,3.5,38626.0,-,,0.056452,0.016129,2180,623,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-002,100944886337,Hoodie #2,350,250,40,3.5,31062.0,-,,0.056452,0.016129,1754,501,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-003,100632289495,Hoodie #3,350,250,40,3.5,12069.333333,-,,0.169355,0.048387,2044,584,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-003,100632289495,Hoodie #3,350,250,40,3.5,14094.666667,-,,0.169355,0.048387,2387,682,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-004,100189397364,Hoodie #4,350,250,40,3.5,5287.714286,-,,0.395161,0.112903,2090,597,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-004,100189397364,Hoodie #4,350,250,40,3.5,5438.285714,-,,0.395161,0.112903,2149,614,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-005,100837022690,Hoodie #5,350,250,40,3.5,7982.5,-,,0.225806,0.064516,1802,515,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-005,100837022690,Hoodie #5,350,250,40,3.5,9920.0,-,,0.225806,0.064516,2240,640,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-006,100833949272,Hoodie #6,350,250,40,3.5,10168.0,-,,0.225806,0.064516,2296,656,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-006,100833949272,Hoodie #6,350,250,40,3.5,8649.0,-,,0.225806,0.064516,1953,558,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-007,100756888782,Hoodie #7,350,250,40,3.5,3394.5,-,,0.677419,0.193548,2300,657,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-007,100756888782,Hoodie #7,350,250,40,3.5,3218.833333,-,,0.677419,0.193548,2180,623,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-008,100330810719,Hoodie #8,350,250,40,3.5,3707.6,-,,0.564516,0.16129,2093,598,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-008,100330810719,Hoodie #8,350,250,40,3.5,3813.0,-,,0.564516,0.16129,2152,615,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",CAP-001,100962765858,Cap #1,350,250,40,3.5,22258.0,-,,0.112903,0.032258,2513,718,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",CAP-001,100962765858,Cap #1,350,250,40,3.5,18011.0,-,,0.112903,0.032258,2034,581,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",CAP-002,100966756760,Cap #2,350,250,40,3.5,2893.333333,-,,0.677419,0.193548,1960,560,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",CAP-002,100966756760,Cap #2,350,250,40,3.5,3100.0,-,,0.677419,0.193548,2100,600,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",CAP-003,100037577486,Cap #3,350,250,40,3.5,Нет продаж,-,,0.0,0.0,2390,683,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",CAP-003,100037577486,Cap #3,350,250,40,3.5,Нет продаж,-,,0.0,0.0,2100,600,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",CAP-004,100623141549,Cap #4,350,250,40,3.5,2530.375,-,,0.903226,0.258065,2286,653,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",CAP-004,100623141549,Cap #4,350,250,40,3.5,2034.375,-,,0.903226,0.258065,1838,525,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",CAP-005,100948856891,Cap #5,350,250,40,3.5,5358.571429,-,,0.395161,0.112903,2118,605,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",CAP-005,100948856891,Cap #5,350,250,40,3.5,5836.857143,-,,0.395161,0.112903,2306,659,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",ACC-001,100287596370,Accessorie #1,350,250,40,3.5,5487.0,-,,0.33871,0.096774,1858,531,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",ACC-001,100287596370,Accessorie #1,350,250,40,3.5,7026.666667,-,,0.33871,0.096774,2380,680,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",ACC-002,100284654312,Accessorie #2,350,250,40,3.5,5011.666667,-,,0.33871,0.096774,1698,485,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",ACC-002,100284654312,Accessorie #2,350,250,40,3.5,5538.666667,-,,0.33871,0.096774,1876,536,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
