SHOP_SKU,ARTICLE,MARKET_SKU,PRODUCT_NAME,VALID,RESERVED,AVAILABLE_FOR_ORDER,QUARANTINE,UTILIZATION,DEFECT,EXPIRED,LENGTH,WIDTH,HEIGHT,WEIGHT,WAREHOUSE,SELLING_STATUS,RECOMMENDATIONS,TURNOVER,_LOADED_AT,_SOURCE_FILE
CAP-002,CAP-002,100966756760,Cap #2,115,0,115,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-03/stocks_on_warehouses.csv
CAP-003,CAP-003,100037577486,Cap #3,99,0,99,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-03/stocks_on_warehouses.csv
CAP-004,CAP-004,100623141549,Cap #4,104,0,104,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-03/stocks_on_warehouses.csv
CAP-005,CAP-005,100948856891,Cap #5,109,0,109,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-03/stocks_on_warehouses.csv
ACC-001,ACC-001,100287596370,Accessorie #1,165,0,165,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-03/stocks_on_warehouses.csv
ACC-002,ACC-002,100284654312,Accessorie #2,82,0,82,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-03/stocks_on_warehouses.csv
ACC-003,ACC-003,100280958590,Accessorie #3,152,0,152,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-03/stocks_on_warehouses.csv
ACC-004,ACC-004,100632545757,Accessorie #4,115,0,115,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-03/stocks_on_warehouses.csv
ACC-005,ACC-005,100373922635,Accessorie #5,163,0,163,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-03/stocks_on_warehouses.csv
T-S-001,T-S-001,100994134931,T-Shirt #1,143,0,143,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
T-S-002,T-S-002,100023731241,T-Shirt #2,125,0,125,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
T-S-003,T-S-003,100563929279,T-Shirt #3,183,0,183,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
T-S-004,T-S-004,100112648476,T-Shirt #4,95,0,95,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
T-S-005,T-S-005,100907478922,T-Shirt #5,155,0,155,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
T-S-006,T-S-006,100904405552,T-Shirt #6,97,0,97,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
T-S-007,T-S-007,100680139942,T-Shirt #7,112,0,112,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
T-S-008,T-S-008,100251702583,T-Shirt #8,179,0,179,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
T-S-009,T-S-009,100013765025,T-Shirt #9,118,0,118,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
T-S-010,T-S-010,100415241284,T-Shirt #10,166,0,166,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
T-S-011,T-S-011,100875322066,T-Shirt #11,146,0,146,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
T-S-012,T-S-012,100140725608,T-Shirt #12,175,0,175,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
HOO-001,HOO-001,100915290107,Hoodie #1,65,0,65,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
HOO-002,HOO-002,100944886337,Hoodie #2,96,0,96,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
HOO-003,HOO-003,100632289495,Hoodie #3,130,0,130,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
HOO-004,HOO-004,100189397364,Hoodie #4,175,0,175,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
HOO-005,HOO-005,100837022690,Hoodie #5,119,0,119,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
HOO-006,HOO-006,100833949272,Hoodie #6,169,0,169,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
HOO-007,HOO-007,100756888782,Hoodie #7,160,0,160,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
HOO-008,HOO-008,100330810719,Hoodie #8,153,0,153,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
CAP-001,CAP-001,100962765858,Cap #1,175,0,175,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
CAP-002,CAP-002,100966756760,Cap #2,109,0,109,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
CAP-003,CAP-003,100037577486,Cap #3,162,0,162,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
CAP-004,CAP-004,100623141549,Cap #4,155,0,155,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
CAP-005,CAP-005,100948856891,Cap #5,78,0,78,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
ACC-001,ACC-001,100287596370,Accessorie #1,97,0,97,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
ACC-002,ACC-002,100284654312,Accessorie #2,54,0,54,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
ACC-003,ACC-003,100280958590,Accessorie #3,101,0,101,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
ACC-004,ACC-004,100632545757,Accessorie #4,141,0,141,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
ACC-005,ACC-005,100373922635,Accessorie #5,149,0,149,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
T-S-001,T-S-001,100994134931,T-Shirt #1,82,0,82,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
T-S-002,T-S-002,100023731241,T-Shirt #2,101,0,101,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
T-S-003,T-S-003,100563929279,T-Shirt #3,153,0,153,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
T-S-004,T-S-004,100112648476,T-Shirt #4,62,0,62,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
T-S-005,T-S-005,100907478922,T-Shirt #5,172,0,172,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
T-S-006,T-S-006,100904405552,T-Shirt #6,107,0,107,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
T-S-007,T-S-007,100680139942,T-Shirt #7,125,0,125,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
T-S-008,T-S-008,100251702583,T-Shirt #8,136,0,136,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
T-S-009,T-S-009,100013765025,T-Shirt #9,98,0,98,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
T-S-010,T-S-010,100415241284,T-Shirt #10,85,0,85,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
T-S-011,T-S-011,100875322066,T-Shirt #11,131,0,131,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
T-S-012,T-S-012,100140725608,T-Shirt #12,80,0,80,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
HOO-001,HOO-001,100915290107,Hoodie #1,84,0,84,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
HOO-002,HOO-002,100944886337,Hoodie #2,53,0,53,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
HOO-003,HOO-003,100632289495,Hoodie #3,150,0,150,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
HOO-004,HOO-004,100189397364,Hoodie #4,132,0,132,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
HOO-005,HOO-005,100837022690,Hoodie #5,152,0,152,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
HOO-006,HOO-006,100833949272,Hoodie #6,62,0,62,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
HOO-007,HOO-007,100756888782,Hoodie #7,117,0,117,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
HOO-008,HOO-008,100330810719,Hoodie #8,146,0,146,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
CAP-001,CAP-001,100962765858,Cap #1,97,0,97,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
CAP-002,CAP-002,100966756760,Cap #2,115,0,115,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
CAP-003,CAP-003,100037577486,Cap #3,99,0,99,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
CAP-004,CAP-004,100623141549,Cap #4,104,0,104,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
CAP-005,CAP-005,100948856891,Cap #5,109,0,109,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
ACC-001,ACC-001,100287596370,Accessorie #1,165,0,165,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
ACC-002,ACC-002,100284654312,Accessorie #2,82,0,82,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
ACC-003,ACC-003,100280958590,Accessorie #3,152,0,152,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
ACC-004,ACC-004,100632545757,Accessorie #4,115,0,115,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
ACC-005,ACC-005,100373922635,Accessorie #5,163,0,163,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-04/stocks_on_warehouses.csv
T-S-001,T-S-001,100994134931,T-Shirt #1,143,0,143,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-05/stocks_on_warehouses.csv
T-S-002,T-S-002,100023731241,T-Shirt #2,125,0,125,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-05/stocks_on_warehouses.csv
T-S-003,T-S-003,100563929279,T-Shirt #3,183,0,183,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-05/stocks_on_warehouses.csv
T-S-004,T-S-004,100112648476,T-Shirt #4,95,0,95,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-05/stocks_on_warehouses.csv
T-S-005,T-S-005,100907478922,T-Shirt #5,155,0,155,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-05/stocks_on_warehouses.csv
T-S-006,T-S-006,100904405552,T-Shirt #6,97,0,97,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-05/stocks_on_warehouses.csv
T-S-007,T-S-007,100680139942,T-Shirt #7,112,0,112,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-05/stocks_on_warehouses.csv
T-S-008,T-S-008,100251702583,T-Shirt #8,179,0,179,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-05/stocks_on_warehouses.csv
T-S-009,T-S-009,100013765025,T-Shirt #9,118,0,118,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-05/stocks_on_warehouses.csv
T-S-010,T-S-010,100415241284,T-Shirt #10,165,0,165,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-05/stocks_on_warehouses.csv
T-S-011,T-S-011,100875322066,T-Shirt #11,146,0,146,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-05/stocks_on_warehouses.csv
T-S-012,T-S-012,100140725608,T-Shirt #12,175,0,175,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-05/stocks_on_warehouses.csv
HOO-001,HOO-001,100915290107,Hoodie #1,65,0,65,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-01-05/stocks_on_warehouses.csv
