ORDER_ID,ORDER_STATUS,CREATION_DATE,ORDER_TYPE,SUMMARY_COMMISSION,SUM_BILLING_PRICE_OF_ITEMS,INCOME_WITHOUT_SERVICES,BUYER_PAYMENT,BUYER_PAYMENT_STATUS,SALE_COMMISSION,BUYER_DELIVERY,CROSSREGIONAL_DELIVERY,BUYER_PAYMENT_ACCEPT,BUYER_PAYMENT_TRANSFER,LOYALTY_PROGRAM,BOOST,INSTALLMENT,WAREHOUSE_PROCESSING,_LOADED_AT,_SOURCE_FILE
ORD-100139,Delivered,05.02.2025,Sale to individual,1790.42,7368.0,5577.58,7368.0,Transferred,1105.2,368.4,73.68,36.84,58.94,147.36,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100140,Delivered,06.02.2025,Sale to individual,824.13,3391.5,2567.37,3391.5,Transferred,508.72,169.58,33.91,16.96,27.13,67.83,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100141,Delivered,06.02.2025,Sale to individual,4900.82,20168.0,15267.18,20168.0,Transferred,3025.2,1008.4,201.68,100.84,161.34,403.36,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100142,Delivered,07.02.2025,Sale to individual,393.66,1620.0,1226.34,1620.0,Transferred,243.0,81.0,16.2,8.1,12.96,32.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100143,Full return accepted at warehouse,07.02.2025,Sale to individual,443.96,1827.0,1383.04,1827.0,Transferred,274.05,91.35,18.27,9.13,14.62,36.54,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100144,Delivered,07.02.2025,Sale to individual,947.7,3900.0,2952.3,3900.0,Transferred,585.0,195.0,39.0,19.5,31.2,78.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100145,Delivered,08.02.2025,Sale to individual,1700.51,6998.0,5297.49,6998.0,Transferred,1049.7,349.9,69.98,34.99,55.98,139.96,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100146,Delivered,08.02.2025,Sale to individual,1094.83,4505.5,3410.67,4505.5,Transferred,675.82,225.28,45.05,22.53,36.04,90.11,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100147,Delivered,08.02.2025,Sale to individual,2110.95,8687.0,6576.05,8687.0,Transferred,1303.05,434.35,86.87,43.44,69.5,173.74,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100148,Full return accepted at warehouse,08.02.2025,Sale to individual,258.55,1064.0,805.45,1064.0,Transferred,159.6,53.2,10.64,5.32,8.51,21.28,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100149,Delivered,08.02.2025,Sale to individual,2554.42,10512.0,7957.58,10512.0,Transferred,1576.8,525.6,105.12,52.56,84.1,210.24,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100150,Delivered,08.02.2025,Sale to individual,260.26,1071.0,810.74,1071.0,Transferred,160.65,53.55,10.71,5.36,8.57,21.42,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100151,Full return accepted at warehouse,08.02.2025,Sale to individual,1500.89,6176.5,4675.61,6176.5,Transferred,926.47,308.83,61.77,30.88,49.41,123.53,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100152,Delivered,09.02.2025,Sale to individual,1190.7,4900.0,3709.3,4900.0,Transferred,735.0,245.0,49.0,24.5,39.2,98.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100153,Delivered,09.02.2025,Sale to individual,347.0,1428.0,1081.0,1428.0,Transferred,214.2,71.4,14.28,7.14,11.42,28.56,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100154,Delivered,09.02.2025,Sale to individual,1741.23,7165.5,5424.27,7165.5,Transferred,1074.83,358.28,71.66,35.83,57.32,143.31,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100155,Delivered,09.02.2025,Sale to individual,231.34,952.0,720.66,952.0,Transferred,142.8,47.6,9.52,4.76,7.62,19.04,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100158,Delivered,10.02.2025,Sale to individual,2233.17,9190.0,6956.83,9190.0,Transferred,1378.5,459.5,91.9,45.95,73.52,183.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100159,Delivered,10.02.2025,Sale to individual,1226.91,5049.0,3822.09,5049.0,Transferred,757.35,252.45,50.49,25.25,40.39,100.98,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100160,Delivered,10.02.2025,Sale to individual,1925.41,7923.5,5998.09,7923.5,Transferred,1188.52,396.18,79.23,39.62,63.39,158.47,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100161,Delivered,11.02.2025,Sale to individual,518.32,2133.0,1614.68,2133.0,Transferred,319.95,106.65,21.33,10.67,17.06,42.66,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100162,Delivered,11.02.2025,Sale to individual,620.98,2555.5,1934.52,2555.5,Transferred,383.32,127.78,25.55,12.78,20.44,51.11,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100163,Delivered,11.02.2025,Sale to individual,437.4,1800.0,1362.6,1800.0,Transferred,270.0,90.0,18.0,9.0,14.4,36.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100164,Delivered,11.02.2025,Sale to individual,1853.6,7628.0,5774.4,7628.0,Transferred,1144.2,381.4,76.28,38.14,61.02,152.56,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100166,Delivered,11.02.2025,Sale to individual,1635.39,6730.0,5094.61,6730.0,Transferred,1009.5,336.5,67.3,33.65,53.84,134.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100167,Delivered,11.02.2025,Sale to individual,1815.21,7470.0,5654.79,7470.0,Transferred,1120.5,373.5,74.7,37.35,59.76,149.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100169,Delivered,12.02.2025,Sale to individual,2886.84,11880.0,8993.16,11880.0,Transferred,1782.0,594.0,118.8,59.4,95.04,237.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100170,Delivered,12.02.2025,Sale to individual,1237.24,5091.5,3854.26,5091.5,Transferred,763.73,254.58,50.91,25.46,40.73,101.83,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100172,Delivered,12.02.2025,Sale to individual,2047.76,8427.0,6379.24,8427.0,Transferred,1264.05,421.35,84.27,42.13,67.42,168.54,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100173,Delivered,12.02.2025,Sale to individual,1534.67,6315.5,4780.83,6315.5,Transferred,947.32,315.78,63.16,31.58,50.52,126.31,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100174,Delivered,12.02.2025,Sale to individual,443.96,1827.0,1383.04,1827.0,Transferred,274.05,91.35,18.27,9.13,14.62,36.54,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100175,Full return accepted at warehouse,12.02.2025,Sale to individual,461.46,1899.0,1437.54,1899.0,Transferred,284.85,94.95,18.99,9.5,15.19,37.98,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100177,Delivered,13.02.2025,Sale to individual,1237.24,5091.5,3854.26,5091.5,Transferred,763.73,254.58,50.91,25.46,40.73,101.83,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100178,Delivered,13.02.2025,Sale to individual,612.36,2520.0,1907.64,2520.0,Transferred,378.0,126.0,25.2,12.6,20.16,50.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100179,Delivered,14.02.2025,Sale to individual,5167.89,21267.0,16099.11,21267.0,Transferred,3190.05,1063.35,212.67,106.34,170.14,425.34,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100180,Full return accepted at warehouse,14.02.2025,Sale to individual,1360.8,5600.0,4239.2,5600.0,Transferred,840.0,280.0,56.0,28.0,44.8,112.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100181,Delivered,14.02.2025,Sale to individual,1449.99,5967.0,4517.01,5967.0,Transferred,895.05,298.35,59.67,29.84,47.74,119.34,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100182,Delivered,14.02.2025,Sale to individual,461.46,1899.0,1437.54,1899.0,Transferred,284.85,94.95,18.99,9.5,15.19,37.98,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100183,Delivered,14.02.2025,Sale to individual,578.34,2380.0,1801.66,2380.0,Transferred,357.0,119.0,23.8,11.9,19.04,47.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100185,Delivered,15.02.2025,Sale to individual,260.26,1071.0,810.74,1071.0,Transferred,160.65,53.55,10.71,5.36,8.57,21.42,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100186,Delivered,15.02.2025,Sale to individual,937.26,3857.0,2919.74,3857.0,Transferred,578.55,192.85,38.57,19.29,30.86,77.14,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100187,Delivered,15.02.2025,Sale to individual,1660.18,6832.0,5171.82,6832.0,Transferred,1024.8,341.6,68.32,34.16,54.66,136.64,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100188,Delivered,15.02.2025,Sale to individual,245.8,1011.5,765.7,1011.5,Transferred,151.72,50.58,10.12,5.06,8.09,20.23,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100189,Delivered,15.02.2025,Sale to individual,575.91,2370.0,1794.09,2370.0,Transferred,355.5,118.5,23.7,11.85,18.96,47.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100190,Delivered,15.02.2025,Sale to individual,2650.64,10908.0,8257.36,10908.0,Transferred,1636.2,545.4,109.08,54.54,87.26,218.16,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100191,Delivered,15.02.2025,Sale to individual,532.17,2190.0,1657.83,2190.0,Transferred,328.5,109.5,21.9,10.95,17.52,43.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100192,Delivered,16.02.2025,Sale to individual,1692.63,6965.5,5272.87,6965.5,Transferred,1044.83,348.28,69.66,34.83,55.72,139.31,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100193,Delivered,16.02.2025,Sale to individual,3352.67,13797.0,10444.33,13797.0,Transferred,2069.55,689.85,137.97,68.98,110.38,275.94,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100194,Delivered,16.02.2025,Sale to individual,3183.06,13099.0,9915.94,13099.0,Transferred,1964.85,654.95,130.99,65.5,104.79,261.98,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100195,Delivered,16.02.2025,Sale to individual,478.96,1971.0,1492.04,1971.0,Transferred,295.65,98.55,19.71,9.86,15.77,39.42,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100196,Delivered,16.02.2025,Sale to individual,945.76,3892.0,2946.24,3892.0,Transferred,583.8,194.6,38.92,19.46,31.14,77.84,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100197,Delivered,16.02.2025,Sale to individual,1292.76,5320.0,4027.24,5320.0,Transferred,798.0,266.0,53.2,26.6,42.56,106.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100198,Delivered,17.02.2025,Sale to individual,3508.92,14440.0,10931.08,14440.0,Transferred,2166.0,722.0,144.4,72.2,115.52,288.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100199,Delivered,17.02.2025,Sale to individual,443.96,1827.0,1383.04,1827.0,Transferred,274.05,91.35,18.27,9.13,14.62,36.54,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100200,Delivered,18.02.2025,Sale to individual,1264.09,5202.0,3937.91,5202.0,Transferred,780.3,260.1,52.02,26.01,41.62,104.04,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100201,Delivered,18.02.2025,Sale to individual,404.84,1666.0,1261.16,1666.0,Transferred,249.9,83.3,16.66,8.33,13.33,33.32,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100202,Delivered,18.02.2025,Sale to individual,489.53,2014.5,1524.97,2014.5,Transferred,302.18,100.73,20.14,10.07,16.12,40.29,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100203,Delivered,18.02.2025,Sale to individual,986.58,4060.0,3073.42,4060.0,Transferred,609.0,203.0,40.6,20.3,32.48,81.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100204,Delivered,18.02.2025,Sale to individual,614.06,2527.0,1912.94,2527.0,Transferred,379.05,126.35,25.27,12.63,20.22,50.54,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100206,Delivered,19.02.2025,Sale to individual,1292.76,5320.0,4027.24,5320.0,Transferred,798.0,266.0,53.2,26.6,42.56,106.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100207,Delivered,19.02.2025,Sale to individual,1354.0,5572.0,4218.0,5572.0,Transferred,835.8,278.6,55.72,27.86,44.58,111.44,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100208,Delivered,19.02.2025,Sale to individual,1643.65,6764.0,5120.35,6764.0,Transferred,1014.6,338.2,67.64,33.82,54.11,135.28,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100209,Delivered,19.02.2025,Sale to individual,2002.69,8241.5,6238.81,8241.5,Transferred,1236.22,412.08,82.42,41.21,65.93,164.83,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100210,Delivered,19.02.2025,Sale to individual,3957.13,16284.5,12327.37,16284.5,Transferred,2442.67,814.23,162.84,81.42,130.28,325.69,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100211,Delivered,20.02.2025,Sale to individual,2744.93,11296.0,8551.07,11296.0,Transferred,1694.4,564.8,112.96,56.48,90.37,225.92,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100212,Delivered,20.02.2025,Sale to individual,2593.06,10671.0,8077.94,10671.0,Transferred,1600.65,533.55,106.71,53.36,85.37,213.42,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100213,Delivered,21.02.2025,Sale to individual,437.4,1800.0,1362.6,1800.0,Transferred,270.0,90.0,18.0,9.0,14.4,36.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100214,Delivered,21.02.2025,Sale to individual,1868.67,7690.0,5821.33,7690.0,Transferred,1153.5,384.5,76.9,38.45,61.52,153.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100215,Delivered,21.02.2025,Sale to individual,1042.72,4291.0,3248.28,4291.0,Transferred,643.65,214.55,42.91,21.46,34.33,85.82,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100216,Delivered,21.02.2025,Sale to individual,4657.22,19165.5,14508.28,19165.5,Transferred,2874.82,958.28,191.66,95.83,153.32,383.31,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100217,Delivered,22.02.2025,Sale to individual,2404.73,9896.0,7491.27,9896.0,Transferred,1484.4,494.8,98.96,49.48,79.17,197.92,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100218,Delivered,22.02.2025,Sale to individual,1278.42,5261.0,3982.58,5261.0,Transferred,789.15,263.05,52.61,26.3,42.09,105.22,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100219,Delivered,22.02.2025,Sale to individual,3266.41,13442.0,10175.59,13442.0,Transferred,2016.3,672.1,134.42,67.21,107.54,268.84,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100220,Delivered,22.02.2025,Sale to individual,532.17,2190.0,1657.83,2190.0,Transferred,328.5,109.5,21.9,10.95,17.52,43.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100221,Delivered,22.02.2025,Sale to individual,3348.18,13778.5,10430.32,13778.5,Transferred,2066.78,688.93,137.78,68.89,110.23,275.57,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100222,Delivered,22.02.2025,Sale to individual,831.06,3420.0,2588.94,3420.0,Transferred,513.0,171.0,34.2,17.1,27.36,68.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100223,Delivered,23.02.2025,Sale to individual,435.82,1793.5,1357.68,1793.5,Transferred,269.02,89.68,17.93,8.97,14.35,35.87,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100224,Delivered,23.02.2025,Sale to individual,347.0,1428.0,1081.0,1428.0,Transferred,214.2,71.4,14.28,7.14,11.42,28.56,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100226,Delivered,24.02.2025,Sale to individual,874.8,3600.0,2725.2,3600.0,Transferred,540.0,180.0,36.0,18.0,28.8,72.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100227,Delivered,24.02.2025,Sale to individual,2570.7,10579.0,8008.3,10579.0,Transferred,1586.85,528.95,105.79,52.9,84.63,211.58,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100228,Delivered,24.02.2025,Sale to individual,2392.46,9845.5,7453.04,9845.5,Transferred,1476.83,492.28,98.45,49.23,78.76,196.91,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100229,Delivered,25.02.2025,Sale to individual,349.92,1440.0,1090.08,1440.0,Transferred,216.0,72.0,14.4,7.2,11.52,28.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100230,Delivered,25.02.2025,Sale to individual,928.01,3819.0,2890.99,3819.0,Transferred,572.85,190.95,38.19,19.09,30.55,76.38,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100231,Delivered,25.02.2025,Sale to individual,1299.08,5346.0,4046.92,5346.0,Transferred,801.9,267.3,53.46,26.73,42.77,106.92,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100233,Delivered,25.02.2025,Sale to individual,792.18,3260.0,2467.82,3260.0,Transferred,489.0,163.0,32.6,16.3,26.08,65.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100234,Full return accepted at warehouse,26.02.2025,Sale to individual,612.36,2520.0,1907.64,2520.0,Transferred,378.0,126.0,25.2,12.6,20.16,50.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100235,Delivered,26.02.2025,Sale to individual,3684.6,15163.0,11478.4,15163.0,Transferred,2274.45,758.15,151.63,75.81,121.3,303.26,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100237,Delivered,26.02.2025,Sale to individual,419.29,1725.5,1306.21,1725.5,Transferred,258.82,86.28,17.25,8.63,13.8,34.51,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100238,Delivered,26.02.2025,Sale to individual,1762.0,7251.0,5489.0,7251.0,Transferred,1087.65,362.55,72.51,36.26,58.01,145.02,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100239,Delivered,26.02.2025,Sale to individual,1591.9,6551.0,4959.1,6551.0,Transferred,982.65,327.55,65.51,32.76,52.41,131.02,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100241,Delivered,27.02.2025,Sale to individual,1640.25,6750.0,5109.75,6750.0,Transferred,1012.5,337.5,67.5,33.75,54.0,135.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100242,Delivered,27.02.2025,Sale to individual,1020.36,4199.0,3178.64,4199.0,Transferred,629.85,209.95,41.99,21.0,33.59,83.98,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100243,Full return accepted at warehouse,27.02.2025,Sale to individual,653.92,2691.0,2037.08,2691.0,Transferred,403.65,134.55,26.91,13.46,21.53,53.82,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100244,Delivered,27.02.2025,Sale to individual,653.67,2690.0,2036.33,2690.0,Transferred,403.5,134.5,26.9,13.45,21.52,53.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100245,Delivered,27.02.2025,Sale to individual,680.4,2800.0,2119.6,2800.0,Transferred,420.0,140.0,28.0,14.0,22.4,56.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100246,Delivered,27.02.2025,Sale to individual,393.66,1620.0,1226.34,1620.0,Transferred,243.0,81.0,16.2,8.1,12.96,32.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100247,Delivered,28.02.2025,Sale to individual,408.24,1680.0,1271.76,1680.0,Transferred,252.0,84.0,16.8,8.4,13.44,33.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100248,Delivered,28.02.2025,Sale to individual,1064.34,4380.0,3315.66,4380.0,Transferred,657.0,219.0,43.8,21.9,35.04,87.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100249,Delivered,28.02.2025,Sale to individual,646.38,2660.0,2013.62,2660.0,Transferred,399.0,133.0,26.6,13.3,21.28,53.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100250,Delivered,28.02.2025,Sale to individual,461.46,1899.0,1437.54,1899.0,Transferred,284.85,94.95,18.99,9.5,15.19,37.98,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100251,Delivered,28.02.2025,Sale to individual,690.24,2840.5,2150.26,2840.5,Transferred,426.07,142.03,28.41,14.2,22.72,56.81,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100252,Delivered,01.03.2025,Sale to individual,3076.62,12661.0,9584.38,12661.0,Transferred,1899.15,633.05,126.61,63.3,101.29,253.22,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100253,Delivered,01.03.2025,Sale to individual,653.67,2690.0,2036.33,2690.0,Transferred,403.5,134.5,26.9,13.45,21.52,53.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100254,Delivered,01.03.2025,Sale to individual,272.16,1120.0,847.84,1120.0,Transferred,168.0,56.0,11.2,5.6,8.96,22.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100255,Delivered,01.03.2025,Sale to individual,1983.85,8164.0,6180.15,8164.0,Transferred,1224.6,408.2,81.64,40.82,65.31,163.28,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100256,Delivered,01.03.2025,Sale to individual,1189.97,4897.0,3707.03,4897.0,Transferred,734.55,244.85,48.97,24.48,39.18,97.94,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100257,Delivered,02.03.2025,Sale to individual,1798.93,7403.0,5604.07,7403.0,Transferred,1110.45,370.15,74.03,37.02,59.22,148.06,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100258,Delivered,02.03.2025,Sale to individual,1262.87,5197.0,3934.13,5197.0,Transferred,779.55,259.85,51.97,25.98,41.58,103.94,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100259,Delivered,02.03.2025,Sale to individual,930.69,3830.0,2899.31,3830.0,Transferred,574.5,191.5,38.3,19.15,30.64,76.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100260,Delivered,02.03.2025,Sale to individual,396.09,1630.0,1233.91,1630.0,Transferred,244.5,81.5,16.3,8.15,13.04,32.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100261,Delivered,02.03.2025,Sale to individual,476.28,1960.0,1483.72,1960.0,Transferred,294.0,98.0,19.6,9.8,15.68,39.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100262,Delivered,02.03.2025,Sale to individual,2524.89,10390.5,7865.61,10390.5,Transferred,1558.58,519.52,103.91,51.95,83.12,207.81,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100263,Delivered,03.03.2025,Sale to individual,1664.67,6850.5,5185.83,6850.5,Transferred,1027.58,342.53,68.5,34.25,54.8,137.01,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100264,Delivered,03.03.2025,Sale to individual,2786.49,11467.0,8680.51,11467.0,Transferred,1720.05,573.35,114.67,57.34,91.74,229.34,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100265,Delivered,03.03.2025,Sale to individual,314.93,1296.0,981.07,1296.0,Transferred,194.4,64.8,12.96,6.48,10.37,25.92,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100266,Delivered,04.03.2025,Sale to individual,1959.44,8063.5,6104.06,8063.5,Transferred,1209.52,403.18,80.64,40.32,64.51,161.27,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100267,Full return accepted at warehouse,04.03.2025,Sale to individual,1887.39,7767.0,5879.61,7767.0,Transferred,1165.05,388.35,77.67,38.84,62.14,155.34,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100268,Delivered,04.03.2025,Sale to individual,1292.76,5320.0,4027.24,5320.0,Transferred,798.0,266.0,53.2,26.6,42.56,106.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100269,Delivered,04.03.2025,Sale to individual,387.83,1596.0,1208.17,1596.0,Transferred,239.4,79.8,15.96,7.98,12.77,31.92,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100270,Delivered,05.03.2025,Sale to individual,1264.09,5202.0,3937.91,5202.0,Transferred,780.3,260.1,52.02,26.01,41.62,104.04,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100271,Delivered,05.03.2025,Sale to individual,2742.5,11286.0,8543.5,11286.0,Transferred,1692.9,564.3,112.86,56.43,90.29,225.72,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100272,Delivered,05.03.2025,Sale to individual,1134.32,4668.0,3533.68,4668.0,Transferred,700.2,233.4,46.68,23.34,37.34,93.36,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100273,Delivered,05.03.2025,Sale to individual,258.55,1064.0,805.45,1064.0,Transferred,159.6,53.2,10.64,5.32,8.51,21.28,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100274,Delivered,05.03.2025,Sale to individual,2318.46,9541.0,7222.54,9541.0,Transferred,1431.15,477.05,95.41,47.7,76.33,190.82,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100275,Delivered,05.03.2025,Sale to individual,3666.87,15090.0,11423.13,15090.0,Transferred,2263.5,754.5,150.9,75.45,120.72,301.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100276,Delivered,05.03.2025,Sale to individual,297.43,1224.0,926.57,1224.0,Transferred,183.6,61.2,12.24,6.12,9.79,24.48,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100277,Delivered,05.03.2025,Sale to individual,2015.2,8293.0,6277.8,8293.0,Transferred,1243.95,414.65,82.93,41.47,66.34,165.86,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100278,Delivered,06.03.2025,Sale to individual,1855.8,7637.0,5781.2,7637.0,Transferred,1145.55,381.85,76.37,38.19,61.1,152.74,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
