ORDER_ID,CREATION_DATE,ORDER_TYPE,SHOP_SKU,OFFER_NAME,BILLING_PRICE,TRANSFERRED_FOR_DELIVERY,DELIVERED_OR_RETURNED,DELIVERY_DATE,OFFER_STATUS,STATUS_CHANGED,SHIPMENT_WAREHOUSE,DELIVERY_REGION,BUYER_PAYMENT_AMOUNT,REFUND_BUYER_PAYMENT_AMOUNT,_LOADED_AT,_SOURCE_FILE
ORD-100070,19.01.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,20.01.2025,Delivered to buyer,2025-01-22 19:19:00,Яндекс.Маркет (Софьино),Москва,2660.0,,2026-01-05T10:00:00+00:00,demo
ORD-100071,19.01.2025,Sale to individual,HOO-008,Hoodie #8,5940.0,1,1,23.01.2025,Delivered to buyer,2025-01-23 10:15:00,Яндекс.Маркет (Софьино),Санкт-Петербург,5049.0,,2026-01-05T10:00:00+00:00,demo
ORD-100071,19.01.2025,Sale to individual,T-S-008,T-Shirt #8,2110.0,1,1,23.01.2025,Delivered to buyer,2025-01-24 10:15:00,Яндекс.Маркет (Софьино),Санкт-Петербург,1899.0,,2026-01-05T10:00:00+00:00,demo
ORD-100072,19.01.2025,Sale to individual,T-S-009,T-Shirt #9,2030.0,1,1,22.01.2025,Delivered to buyer,2025-01-21 11:29:00,Яндекс.Маркет (Софьино),Новосибирск,1725.5,,2026-01-05T10:00:00+00:00,demo
ORD-100072,19.01.2025,Sale to individual,T-S-001,T-Shirt #1,2690.0,1,1,22.01.2025,Delivered to buyer,2025-01-22 11:29:00,Яндекс.Маркет (Софьино),Новосибирск,2421.0,,2026-01-05T10:00:00+00:00,demo
ORD-100073,20.01.2025,Sale to individual,T-S-009,T-Shirt #9,2030.0,2,2,24.01.2025,Delivered to buyer,2025-01-22 12:40:00,Яндекс.Маркет (Софьино),Новосибирск,4060.0,,2026-01-05T10:00:00+00:00,demo
ORD-100073,20.01.2025,Sale to individual,CAP-004,Cap #4,1680.0,2,2,24.01.2025,Delivered to buyer,2025-01-23 12:40:00,Яндекс.Маркет (Софьино),Новосибирск,2856.0,,2026-01-05T10:00:00+00:00,demo
ORD-100073,20.01.2025,Sale to individual,T-S-008,T-Shirt #8,2110.0,1,1,24.01.2025,Delivered to buyer,2025-01-21 12:40:00,Яндекс.Маркет (Софьино),Новосибирск,2004.5,,2026-01-05T10:00:00+00:00,demo
ORD-100074,20.01.2025,Sale to individual,CAP-005,Cap #5,1800.0,2,2,21.01.2025,Delivered to buyer,2025-01-22 14:17:00,Яндекс.Маркет (Софьино),Москва,3420.0,,2026-01-05T10:00:00+00:00,demo
ORD-100074,20.01.2025,Sale to individual,CAP-003,Cap #3,1680.0,1,1,21.01.2025,Delivered to buyer,2025-01-22 14:17:00,Яндекс.Маркет (Софьино),Москва,1680.0,,2026-01-05T10:00:00+00:00,demo
ORD-100075,20.01.2025,Sale to individual,T-S-004,T-Shirt #4,1960.0,1,1,22.01.2025,Delivered to buyer,2025-01-23 12:43:00,Яндекс.Маркет (Софьино),Новосибирск,1666.0,,2026-01-05T10:00:00+00:00,demo
ORD-100075,20.01.2025,Sale to individual,HOO-007,Hoodie #7,6730.0,1,1,22.01.2025,Delivered to buyer,2025-01-23 12:43:00,Яндекс.Маркет (Софьино),Новосибирск,6730.0,,2026-01-05T10:00:00+00:00,demo
ORD-100075,20.01.2025,Sale to individual,T-S-002,T-Shirt #2,2190.0,1,1,22.01.2025,Delivered to buyer,2025-01-22 12:43:00,Яндекс.Маркет (Софьино),Новосибирск,1971.0,,2026-01-05T10:00:00+00:00,demo
ORD-100076,20.01.2025,Sale to individual,T-S-012,T-Shirt #12,2660.0,1,1,23.01.2025,Delivered to buyer,2025-01-23 10:50:00,Яндекс.Маркет (Софьино),Санкт-Петербург,2394.0,,2026-01-05T10:00:00+00:00,demo
ORD-100076,20.01.2025,Sale to individual,T-S-009,T-Shirt #9,2030.0,1,1,23.01.2025,Delivered to buyer,2025-01-24 10:50:00,Яндекс.Маркет (Софьино),Санкт-Петербург,2030.0,,2026-01-05T10:00:00+00:00,demo
ORD-100077,21.01.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,25.01.2025,Delivered to buyer,2025-01-22 21:43:00,Яндекс.Маркет (Софьино),Москва,2380.0,,2026-01-05T10:00:00+00:00,demo
ORD-100077,21.01.2025,Sale to individual,CAP-004,Cap #4,1680.0,2,2,25.01.2025,Delivered to buyer,2025-01-24 21:43:00,Яндекс.Маркет (Софьино),Москва,3192.0,,2026-01-05T10:00:00+00:00,demo
ORD-100078,21.01.2025,Sale to individual,HOO-008,Hoodie #8,5940.0,1,1,24.01.2025,Delivered to buyer,2025-01-26 14:52:00,Яндекс.Маркет (Софьино),Новосибирск,5049.0,,2026-01-05T10:00:00+00:00,demo
ORD-100079,21.01.2025,Sale to individual,T-S-002,T-Shirt #2,2190.0,2,2,23.01.2025,Delivered to buyer,2025-01-23 22:39:00,Яндекс.Маркет (Софьино),Казань,4380.0,,2026-01-05T10:00:00+00:00,demo
ORD-100079,21.01.2025,Sale to individual,CAP-004,Cap #4,1680.0,1,1,23.01.2025,Delivered to buyer,2025-01-24 22:39:00,Яндекс.Маркет (Софьино),Казань,1680.0,,2026-01-05T10:00:00+00:00,demo
ORD-100079,21.01.2025,Sale to individual,ACC-002,Accessorie #2,1440.0,2,2,23.01.2025,Delivered to buyer,2025-01-22 22:39:00,Яндекс.Маркет (Софьино),Казань,2880.0,,2026-01-05T10:00:00+00:00,demo
ORD-100080,21.01.2025,Sale to individual,T-S-012,T-Shirt #12,2660.0,2,2,23.01.2025,Delivered to buyer,2025-01-23 22:34:00,Яндекс.Маркет (Софьино),Екатеринбург,4522.0,,2026-01-05T10:00:00+00:00,demo
ORD-100080,21.01.2025,Sale to individual,HOO-008,Hoodie #8,5940.0,2,2,23.01.2025,Delivered to buyer,2025-01-25 22:34:00,Яндекс.Маркет (Софьино),Екатеринбург,11880.0,,2026-01-05T10:00:00+00:00,demo
ORD-100081,21.01.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,22.01.2025,Delivered to buyer,2025-01-26 14:17:00,Яндекс.Маркет (Софьино),Казань,2660.0,,2026-01-05T10:00:00+00:00,demo
ORD-100081,21.01.2025,Sale to individual,T-S-012,T-Shirt #12,2660.0,1,1,22.01.2025,Delivered to buyer,2025-01-25 14:17:00,Яндекс.Маркет (Софьино),Казань,2660.0,,2026-01-05T10:00:00+00:00,demo
ORD-100081,21.01.2025,Sale to individual,ACC-003,Accessorie #3,1190.0,1,1,22.01.2025,Delivered to buyer,2025-01-22 14:17:00,Яндекс.Маркет (Софьино),Казань,1190.0,,2026-01-05T10:00:00+00:00,demo
ORD-100082,22.01.2025,Sale to individual,HOO-007,Hoodie #7,6730.0,1,1,24.01.2025,Delivered to buyer,2025-01-27 09:42:00,Яндекс.Маркет (Софьино),Казань,6730.0,,2026-01-05T10:00:00+00:00,demo
ORD-100082,22.01.2025,Sale to individual,ACC-004,Accessorie #4,1120.0,1,1,24.01.2025,Delivered to buyer,2025-01-27 09:42:00,Яндекс.Маркет (Софьино),Казань,1120.0,,2026-01-05T10:00:00+00:00,demo
ORD-100082,22.01.2025,Sale to individual,T-S-002,T-Shirt #2,2190.0,1,1,24.01.2025,Delivered to buyer,2025-01-24 09:42:00,Яндекс.Маркет (Софьино),Казань,1861.5,,2026-01-05T10:00:00+00:00,demo
ORD-100083,22.01.2025,Sale to individual,T-S-001,T-Shirt #1,2690.0,1,1,24.01.2025,Delivered to buyer,2025-01-25 13:49:00,Яндекс.Маркет (Софьино),Санкт-Петербург,2286.5,,2026-01-05T10:00:00+00:00,demo
ORD-100083,22.01.2025,Sale to individual,CAP-005,Cap #5,1800.0,1,1,24.01.2025,Delivered to buyer,2025-01-23 13:49:00,Яндекс.Маркет (Софьино),Санкт-Петербург,1800.0,,2026-01-05T10:00:00+00:00,demo
ORD-100084,22.01.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,24.01.2025,Delivered to buyer,2025-01-27 08:22:00,Яндекс.Маркет (Софьино),Москва,2520.0,,2026-01-05T10:00:00+00:00,demo
ORD-100084,22.01.2025,Sale to individual,T-S-008,T-Shirt #8,2110.0,1,1,24.01.2025,Delivered to buyer,2025-01-26 08:22:00,Яндекс.Маркет (Софьино),Москва,2110.0,,2026-01-05T10:00:00+00:00,demo
ORD-100085,22.01.2025,Sale to individual,HOO-001,Hoodie #1,5990.0,1,1,23.01.2025,Delivered to buyer,2025-01-23 20:23:00,Яндекс.Маркет (Софьино),Москва,5391.0,,2026-01-05T10:00:00+00:00,demo
ORD-100085,22.01.2025,Sale to individual,ACC-003,Accessorie #3,1190.0,1,1,23.01.2025,Delivered to buyer,2025-01-26 20:23:00,Яндекс.Маркет (Софьино),Москва,1071.0,,2026-01-05T10:00:00+00:00,demo
ORD-100086,23.01.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,0,,Cancelled,2025-01-26 22:28:00,Яндекс.Маркет (Софьино),Санкт-Петербург,,,2026-01-05T10:00:00+00:00,demo
ORD-100087,23.01.2025,Sale to individual,ACC-005,Accessorie #5,1220.0,2,2,26.01.2025,Delivered to buyer,2025-01-24 18:37:00,Яндекс.Маркет (Софьино),Новосибирск,2440.0,,2026-01-05T10:00:00+00:00,demo
ORD-100087,23.01.2025,Sale to individual,HOO-002,Hoodie #2,4910.0,1,1,26.01.2025,Delivered to buyer,2025-01-27 18:37:00,Яндекс.Маркет (Софьино),Новосибирск,4419.0,,2026-01-05T10:00:00+00:00,demo
ORD-100088,23.01.2025,Sale to individual,T-S-011,T-Shirt #11,2370.0,1,1,27.01.2025,Delivered to buyer,2025-01-26 14:21:00,Яндекс.Маркет (Софьино),Новосибирск,2251.5,,2026-01-05T10:00:00+00:00,demo
ORD-100088,23.01.2025,Sale to individual,T-S-004,T-Shirt #4,1960.0,1,1,27.01.2025,Delivered to buyer,2025-01-24 14:21:00,Яндекс.Маркет (Софьино),Новосибирск,1764.0,,2026-01-05T10:00:00+00:00,demo
ORD-100089,24.01.2025,Sale to individual,T-S-004,T-Shirt #4,1960.0,1,1,25.01.2025,Delivered to buyer,2025-01-29 21:05:00,Яндекс.Маркет (Софьино),Санкт-Петербург,1666.0,,2026-01-05T10:00:00+00:00,demo
ORD-100089,24.01.2025,Sale to individual,CAP-002,Cap #2,1800.0,1,1,25.01.2025,Delivered to buyer,2025-01-28 21:05:00,Яндекс.Маркет (Софьино),Санкт-Петербург,1800.0,,2026-01-05T10:00:00+00:00,demo
ORD-100090,24.01.2025,Sale to individual,T-S-002,T-Shirt #2,2190.0,1,1,28.01.2025,Delivered to buyer,2025-01-28 21:42:00,Яндекс.Маркет (Софьино),Москва,2190.0,,2026-01-05T10:00:00+00:00,demo
ORD-100090,24.01.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,28.01.2025,Delivered to buyer,2025-01-27 21:42:00,Яндекс.Маркет (Софьино),Москва,2800.0,,2026-01-05T10:00:00+00:00,demo
ORD-100090,24.01.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,28.01.2025,Delivered to buyer,2025-01-27 21:42:00,Яндекс.Маркет (Софьино),Москва,2800.0,,2026-01-05T10:00:00+00:00,demo
ORD-100091,24.01.2025,Sale to individual,ACC-004,Accessorie #4,1120.0,1,1,28.01.2025,Delivered to buyer,2025-01-27 11:51:00,Яндекс.Маркет (Софьино),Екатеринбург,952.0,,2026-01-05T10:00:00+00:00,demo
ORD-100091,24.01.2025,Sale to individual,CAP-004,Cap #4,1680.0,1,1,28.01.2025,Delivered to buyer,2025-01-27 11:51:00,Яндекс.Маркет (Софьино),Екатеринбург,1680.0,,2026-01-05T10:00:00+00:00,demo
ORD-100092,24.01.2025,Sale to individual,T-S-001,T-Shirt #1,2690.0,2,0,,Cancelled,2025-01-26 20:19:00,Яндекс.Маркет (Софьино),Санкт-Петербург,,,2026-01-05T10:00:00+00:00,demo
ORD-100093,24.01.2025,Sale to individual,HOO-002,Hoodie #2,4910.0,1,1,25.01.2025,Return received in warehouse,2025-01-27 18:01:00,Яндекс.Маркет (Софьино),Санкт-Петербург,4664.5,4664.5,2026-01-05T10:00:00+00:00,demo
ORD-100093,24.01.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,25.01.2025,Return received in warehouse,2025-01-26 18:01:00,Яндекс.Маркет (Софьино),Санкт-Петербург,2800.0,2800.0,2026-01-05T10:00:00+00:00,demo
ORD-100093,24.01.2025,Sale to individual,T-S-012,T-Shirt #12,2660.0,1,1,25.01.2025,Return received in warehouse,2025-01-25 18:01:00,Яндекс.Маркет (Софьино),Санкт-Петербург,2261.0,2261.0,2026-01-05T10:00:00+00:00,demo
ORD-100094,25.01.2025,Sale to individual,T-S-009,T-Shirt #9,2030.0,1,1,29.01.2025,Delivered to buyer,2025-01-26 14:31:00,Яндекс.Маркет (Софьино),Москва,1827.0,,2026-01-05T10:00:00+00:00,demo
ORD-100094,25.01.2025,Sale to individual,CAP-002,Cap #2,1800.0,1,1,29.01.2025,Delivered to buyer,2025-01-29 14:31:00,Яндекс.Маркет (Софьино),Москва,1530.0,,2026-01-05T10:00:00+00:00,demo
ORD-100095,25.01.2025,Sale to individual,T-S-011,T-Shirt #11,2370.0,1,1,26.01.2025,Delivered to buyer,2025-01-27 18:19:00,Яндекс.Маркет (Софьино),Екатеринбург,2370.0,,2026-01-05T10:00:00+00:00,demo
ORD-100096,25.01.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,27.01.2025,Delivered to buyer,2025-01-29 11:49:00,Яндекс.Маркет (Софьино),Москва,2520.0,,2026-01-05T10:00:00+00:00,demo
ORD-100097,25.01.2025,Sale to individual,HOO-004,Hoodie #4,5110.0,1,1,27.01.2025,Delivered to buyer,2025-01-26 10:24:00,Яндекс.Маркет (Софьино),Казань,4599.0,,2026-01-05T10:00:00+00:00,demo
ORD-100097,25.01.2025,Sale to individual,HOO-008,Hoodie #8,5940.0,2,2,27.01.2025,Delivered to buyer,2025-01-29 10:24:00,Яндекс.Маркет (Софьино),Казань,11880.0,,2026-01-05T10:00:00+00:00,demo
ORD-100098,26.01.2025,Sale to individual,T-S-011,T-Shirt #11,2370.0,1,1,30.01.2025,Delivered to buyer,2025-01-27 21:20:00,Яндекс.Маркет (Софьино),Казань,2133.0,,2026-01-05T10:00:00+00:00,demo
ORD-100098,26.01.2025,Sale to individual,HOO-007,Hoodie #7,6730.0,1,1,30.01.2025,Delivered to buyer,2025-01-31 21:20:00,Яндекс.Маркет (Софьино),Казань,6730.0,,2026-01-05T10:00:00+00:00,demo
ORD-100099,26.01.2025,Sale to individual,T-S-012,T-Shirt #12,2660.0,1,1,29.01.2025,Delivered to buyer,2025-01-31 21:44:00,Яндекс.Маркет (Софьино),Москва,2394.0,,2026-01-05T10:00:00+00:00,demo
ORD-100100,26.01.2025,Sale to individual,CAP-002,Cap #2,1800.0,1,1,30.01.2025,Delivered to buyer,2025-01-27 16:05:00,Яндекс.Маркет (Софьино),Санкт-Петербург,1800.0,,2026-01-05T10:00:00+00:00,demo
ORD-100101,27.01.2025,Sale to individual,CAP-002,Cap #2,1800.0,1,1,30.01.2025,Delivered to buyer,2025-01-29 11:57:00,Яндекс.Маркет (Софьино),Санкт-Петербург,1800.0,,2026-01-05T10:00:00+00:00,demo
ORD-100102,27.01.2025,Sale to individual,T-S-002,T-Shirt #2,2190.0,2,2,29.01.2025,Delivered to buyer,2025-02-01 11:11:00,Яндекс.Маркет (Софьино),Новосибирск,3723.0,,2026-01-05T10:00:00+00:00,demo
ORD-100102,27.01.2025,Sale to individual,ACC-003,Accessorie #3,1190.0,1,1,29.01.2025,Delivered to buyer,2025-01-29 11:11:00,Яндекс.Маркет (Софьино),Новосибирск,1130.5,,2026-01-05T10:00:00+00:00,demo
ORD-100102,27.01.2025,Sale to individual,HOO-007,Hoodie #7,6730.0,2,2,29.01.2025,Delivered to buyer,2025-01-31 11:11:00,Яндекс.Маркет (Софьино),Новосибирск,13460.0,,2026-01-05T10:00:00+00:00,demo
ORD-100103,27.01.2025,Sale to individual,T-S-002,T-Shirt #2,2190.0,2,2,30.01.2025,Delivered to buyer,2025-01-28 18:19:00,Яндекс.Маркет (Софьино),Казань,3942.0,,2026-01-05T10:00:00+00:00,demo
ORD-100103,27.01.2025,Sale to individual,HOO-001,Hoodie #1,5990.0,1,1,30.01.2025,Delivered to buyer,2025-01-30 18:19:00,Яндекс.Маркет (Софьино),Казань,5690.5,,2026-01-05T10:00:00+00:00,demo
ORD-100104,28.01.2025,Sale to individual,HOO-005,Hoodie #5,4850.0,1,1,29.01.2025,Delivered to buyer,2025-02-02 18:55:00,Яндекс.Маркет (Софьино),Екатеринбург,4365.0,,2026-01-05T10:00:00+00:00,demo
ORD-100104,28.01.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,29.01.2025,Delivered to buyer,2025-02-02 18:55:00,Яндекс.Маркет (Софьино),Екатеринбург,2660.0,,2026-01-05T10:00:00+00:00,demo
ORD-100105,28.01.2025,Sale to individual,T-S-004,T-Shirt #4,1960.0,1,1,29.01.2025,Delivered to buyer,2025-01-30 16:09:00,Яндекс.Маркет (Софьино),Казань,1666.0,,2026-01-05T10:00:00+00:00,demo
ORD-100105,28.01.2025,Sale to individual,ACC-002,Accessorie #2,1440.0,1,1,29.01.2025,Delivered to buyer,2025-02-01 16:09:00,Яндекс.Маркет (Софьино),Казань,1440.0,,2026-01-05T10:00:00+00:00,demo
ORD-100106,28.01.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,2,2,30.01.2025,Delivered to buyer,2025-01-31 16:33:00,Яндекс.Маркет (Софьино),Казань,5040.0,,2026-01-05T10:00:00+00:00,demo
ORD-100107,28.01.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,2,0,,Cancelled,2025-01-31 17:03:00,Яндекс.Маркет (Софьино),Екатеринбург,,,2026-01-05T10:00:00+00:00,demo
ORD-100108,29.01.2025,Sale to individual,HOO-005,Hoodie #5,4850.0,1,1,01.02.2025,Delivered to buyer,2025-02-02 21:09:00,Яндекс.Маркет (Софьино),Санкт-Петербург,4607.5,,2026-01-05T10:00:00+00:00,demo
ORD-100109,29.01.2025,Sale to individual,HOO-004,Hoodie #4,5110.0,1,1,30.01.2025,Delivered to buyer,2025-01-30 17:45:00,Яндекс.Маркет (Софьино),Казань,4343.5,,2026-01-05T10:00:00+00:00,demo
ORD-100110,29.01.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,01.02.2025,Delivered to buyer,2025-02-02 18:27:00,Яндекс.Маркет (Софьино),Санкт-Петербург,2660.0,,2026-01-05T10:00:00+00:00,demo
ORD-100111,29.01.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,31.01.2025,Delivered to buyer,2025-02-03 11:08:00,Яндекс.Маркет (Софьино),Москва,2660.0,,2026-01-05T10:00:00+00:00,demo
ORD-100112,30.01.2025,Sale to individual,T-S-008,T-Shirt #8,2110.0,1,1,01.02.2025,Delivered to buyer,2025-01-31 17:24:00,Яндекс.Маркет (Софьино),Екатеринбург,1899.0,,2026-01-05T10:00:00+00:00,demo
ORD-100113,30.01.2025,Sale to individual,HOO-006,Hoodie #6,6060.0,1,1,01.02.2025,Delivered to buyer,2025-02-01 13:43:00,Яндекс.Маркет (Софьино),Новосибирск,5151.0,,2026-01-05T10:00:00+00:00,demo
ORD-100113,30.01.2025,Sale to individual,CAP-002,Cap #2,1800.0,1,1,01.02.2025,Delivered to buyer,2025-02-01 13:43:00,Яндекс.Маркет (Софьино),Новосибирск,1620.0,,2026-01-05T10:00:00+00:00,demo
ORD-100114,31.01.2025,Sale to individual,HOO-001,Hoodie #1,5990.0,1,1,03.02.2025,Delivered to buyer,2025-02-02 15:49:00,Яндекс.Маркет (Софьино),Санкт-Петербург,5091.5,,2026-01-05T10:00:00+00:00,demo
ORD-100114,31.01.2025,Sale to individual,T-S-011,T-Shirt #11,2370.0,1,1,03.02.2025,Delivered to buyer,2025-02-04 15:49:00,Яндекс.Маркет (Софьино),Санкт-Петербург,2370.0,,2026-01-05T10:00:00+00:00,demo
ORD-100115,01.02.2025,Sale to individual,CAP-004,Cap #4,1680.0,1,1,02.02.2025,Delivered to buyer,2025-02-06 16:59:00,Яндекс.Маркет (Софьино),Санкт-Петербург,1512.0,,2026-01-05T10:00:00+00:00,demo
ORD-100115,01.02.2025,Sale to individual,CAP-005,Cap #5,1800.0,1,1,02.02.2025,Delivered to buyer,2025-02-02 16:59:00,Яндекс.Маркет (Софьино),Санкт-Петербург,1620.0,,2026-01-05T10:00:00+00:00,demo
ORD-100115,01.02.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,02.02.2025,Delivered to buyer,2025-02-04 16:59:00,Яндекс.Маркет (Софьино),Санкт-Петербург,2520.0,,2026-01-05T10:00:00+00:00,demo
ORD-100116,01.02.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,05.02.2025,Delivered to buyer,2025-02-02 14:03:00,Яндекс.Маркет (Софьино),Москва,2800.0,,2026-01-05T10:00:00+00:00,demo
ORD-100116,01.02.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,05.02.2025,Delivered to buyer,2025-02-04 14:03:00,Яндекс.Маркет (Софьино),Москва,2800.0,,2026-01-05T10:00:00+00:00,demo
ORD-100117,01.02.2025,Sale to individual,CAP-001,Cap #1,1630.0,2,2,04.02.2025,Delivered to buyer,2025-02-02 10:02:00,Яндекс.Маркет (Софьино),Новосибирск,2771.0,,2026-01-05T10:00:00+00:00,demo
ORD-100117,01.02.2025,Sale to individual,T-S-007,T-Shirt #7,2890.0,1,1,04.02.2025,Delivered to buyer,2025-02-04 10:02:00,Яндекс.Маркет (Софьино),Новосибирск,2890.0,,2026-01-05T10:00:00+00:00,demo
